plaintext,type,index,vaultId,voltageToken,bluefinToken,bluefinId
0239286573803618,CREDIT_CARD_NUMBER,1,833C556177CB16227C8EEE96156A24A4,0239284479083618,0239285341903618,djI6MTIwMjIwNTIzMDgwMjMzMTAyMjA5MDk4MHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
8213483852134171,CREDIT_CARD_NUMBER,1,D4F85397FCF2DA471EB8D20F97C13E78,8213482086894171,8213481918834171,djI6MTIwMjIwNTIzMDgwMjM1MTAyMjk4ODAwMnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6241433120571603,CREDIT_CARD_NUMBER,1,9A7C2459A1C1B69AAB80331CD5CF0755,6241431271591603,6241435610221603,djI6MTIwMjIwNTIzMDgwMjM3MTAxMjY1MTI1N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0170591909802469,CREDIT_CARD_NUMBER,1,CB72408DBD9C33ECF259E2F6AB233965,0170594391722469,0170593670322469,djI6MTIwMjIwNTIzMDgwMjM4MTAxMjYxOTI3MHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5001061005331566,CREDIT_CARD_NUMBER,1,39B6368F84F2084C07D0467B18CB0357,5001065429901566,5001069536481566,djI6MTIwMjIwNTIzMDgwMjQwMTAxMjY5MjQyOXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
8397870942197036,CREDIT_CARD_NUMBER,1,598E06B7BFF2DD34DB59FF701F1424B8,8397873159127036,8397871853007036,djI6MTIwMjIwNTIzMDgwMjQxMTAzMTg5Nzk0OHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7364138336693370,CREDIT_CARD_NUMBER,1,A24B8E720A5DB0C47C46FB674B967DDA,7364137703753370,7364134259763370,djI6MTIwMjIwNTIzMDgwMjQyMTAzMTc3MjU3M3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7092708899473589,CREDIT_CARD_NUMBER,1,A714F8CA1D6E00F32E7D5B56B654DE47,7092701089923589,7092709892563589,djI6MTIwMjIwNTIzMDgwMjQ0MTAzMTUzMzIwMXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
4253901752280971,CREDIT_CARD_NUMBER,1,1D5F3D30FBDD3C7AC8BFE07AF2478236,4253900165710971,4253902677740971,djI6MTIwMjIwNTIzMDgwMjQ2MTAxMjUzNzA3N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2759222187218686,CREDIT_CARD_NUMBER,1,0D36F7E2416990D8C06D1B0C489CA7A0,2759223105608686,2759223404888686,djI6MTIwMjIwNTIzMDgwMjQ4MTAxMjk0NzE1M3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
8981030158659783,CREDIT_CARD_NUMBER,1,A709F1A451665BAF4063BB8A8ADFE982,8981030867509783,8981032260099783,djI6MTIwMjIwNTIzMDgwMjQ5MTAxMjUxNjEzOXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1535712998851195,CREDIT_CARD_NUMBER,1,FEFA54884A400032474A4BA12DD79C0B,1535717340231195,1535719735911195,djI6MTIwMjIwNTIzMDgwMjUxMTAzMjMwMjcyNnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1089747405649236,CREDIT_CARD_NUMBER,1,4249430306AAA33C4D9BBE543372F9DE,1089740392249236,1089749320219236,djI6MTIwMjIwNTIzMDgwMjUyMTAzMjc2ODQxNHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5633875055892479,CREDIT_CARD_NUMBER,1,A9E32B58DAAB7CF75F7786D079ED5DA6,5633879120752479,5633876494192479,djI6MTIwMjIwNTIzMDgwMjU0MTAzMjA0OTg2MHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0803555970152791,CREDIT_CARD_NUMBER,1,A6D93435434D9AFEBBA86E6E565EA517,0803550816562791,0803557564242791,djI6MTIwMjIwNTIzMDgwMjU1MTAzMTEyNzkyMnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3875561861048278,CREDIT_CARD_NUMBER,1,B56D7D4054D06A8486F4D86D2BF198CF,3875562008648278,3875561703808278,djI6MTIwMjIwNTIzMDgwMjU3MTAzMTEyMzc0OHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
9077039391738928,CREDIT_CARD_NUMBER,1,F875683F7C78F618CC7091C5AA7A0ACC,9077035787588928,9077034149198928,djI6MTIwMjIwNTIzMDgwMjU5MTAzMTU3ODQ0NnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
9088723297630978,CREDIT_CARD_NUMBER,1,C298987136E46C54B2933439DD99F003,9088724161990978,9088724445260978,djI6MTIwMjIwNTIzMDgwMzAxMTAxMTU5NDIyNnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7763160600756869,CREDIT_CARD_NUMBER,1,FDBED20C7EC6BE1010A80D6E378AB75B,7763163105966869,7763166594976869,djI6MTIwMjIwNTIzMDgwMzAyMTAxMTgxMDU3OHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1073757395895726,CREDIT_CARD_NUMBER,1,DA52DB75874C62C57045E3B801F68F36,1073752258465726,1073752085715726,djI6MTIwMjIwNTIzMDgwMzA0MTAxMTcxOTkzNXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1712125165518540,CREDIT_CARD_NUMBER,1,0FFA21B19D699EEBF4964AD81F67488F,1712127496338540,1712120985368540,djI6MTIwMjIwNTIzMDgwMzA2MTAxMjAxMzAwN3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1005267324939041,CREDIT_CARD_NUMBER,1,F1F9CE0E7475AFBCCB180E3EB3FE2E2F,1005262293929041,1005260925479041,djI6MTIwMjIwNTIzMDgwMzA3MTAxMjM2MzkzOHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
8537182290995934,CREDIT_CARD_NUMBER,1,C22EEB9EA81FD8DDA684DAFDA6FDA49B,8537188058085934,8537184686025934,djI6MTIwMjIwNTIzMDgwMzA5MTAxMjc0NzExMHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3078050265906775,CREDIT_CARD_NUMBER,1,D881E4C568DF15CC31AD3E2162B9E9AC,3078055901826775,3078058083206775,djI6MTIwMjIwNTIzMDgwMzEwMTAzMjgzNzM0NHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2234193665013233,CREDIT_CARD_NUMBER,1,BDEAE0C5A3CA4431D1108FED92DE1D66,2234191863223233,2234194572683233,djI6MTIwMjIwNTIzMDgwMzEyMTAzMjQ3NTA3MXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6743966318351419,CREDIT_CARD_NUMBER,1,EA84BD657625FE5A0C1A5512034A755D,6743965518361419,6743967831141419,djI6MTIwMjIwNTIzMDgwMzEzMTAzMjQwMjcxN3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5950949479310447,CREDIT_CARD_NUMBER,1,D3ABD3AAFEE92375E56446A1A3FE2D55,5950940393260447,5950941352960447,djI6MTIwMjIwNTIzMDgwMzE1MTAyMTY4OTg1NXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
8516129528711642,CREDIT_CARD_NUMBER,1,D0EB32C2D8E2A516F8BBF877D027F81A,8516126704821642,8516125216421642,djI6MTIwMjIwNTIzMDgwMzE3MTAyMTAzMTA0MnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0529522665325163,CREDIT_CARD_NUMBER,1,BB5D3EA4348CA17FDBC092815C610485,0529522391425163,0529526509685163,djI6MTIwMjIwNTIzMDgwMzE5MTAyMTUyNjYxNHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1276081356056015,CREDIT_CARD_NUMBER,1,C473C905EDA6BE2A95AEEA0A7846A4C9,1276088878006015,1276082917866015,djI6MTIwMjIwNTIzMDgwMzIwMTAyMzMxODAzMHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5047604027573627,CREDIT_CARD_NUMBER,1,26946BD4EBC563BAAA08CA34CF154F19,5047603703023627,5047604511913627,djI6MTIwMjIwNTIzMDgwMzIyMTAyMzQ0MTYzN3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3449616791069945,CREDIT_CARD_NUMBER,1,85C133CAB7CECD9B0907A0D41F2BAB16,3449616310589945,3449618220369945,djI6MTIwMjIwNTIzMDgwMzIzMTAyMzU5OTYyOXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6395339870480375,CREDIT_CARD_NUMBER,1,6247EA44B0AAB0C0D85E34E38D81BBCC,6395331014190375,6395330780870375,djI6MTIwMjIwNTIzMDgwMzI1MTAzMzgzMjUxNXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2383709718818925,CREDIT_CARD_NUMBER,1,E4242C3B37561EA235A09418898D3608,2383703180928925,2383705373368925,djI6MTIwMjIwNTIzMDgwMzI2MTAzMzQxNDg3MnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7135620244634026,CREDIT_CARD_NUMBER,1,BF9300349770E66130B9D02C0BD978F1,7135623763024026,7135621149344026,djI6MTIwMjIwNTIzMDgwMzI4MTAzMzEwNjMwMXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
4285879358389636,CREDIT_CARD_NUMBER,1,ECFA83D48D1E3C4529CAADBA4742A664,4285878525219636,4285876550449636,djI6MTIwMjIwNTIzMDgwMzMwMTAxMjMzNjM0M3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0990964951280710,CREDIT_CARD_NUMBER,1,711528ACDAEAD6E98300642A98FD24C4,0990962008260710,0990965527950710,djI6MTIwMjIwNTIzMDgwMzMxMTAxMjg4NTc5MHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3034462221488222,CREDIT_CARD_NUMBER,1,1A855246360D76456F846EFE47702F39,3034464210638222,3034468787988222,djI6MTIwMjIwNTIzMDgwMzMzMTAzMzQ3NDY2OHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2940284895913443,CREDIT_CARD_NUMBER,1,A245CEC7E29F88497FFB226C48517D92,2940281880203443,2940286865483443,djI6MTIwMjIwNTIzMDgwMzM0MTAxMjcyMzA5OXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
8406856662606476,CREDIT_CARD_NUMBER,1,F3121C5378DDB0931689251EC8546287,8406856005916476,8406858073866476,djI6MTIwMjIwNTIzMDgwMzM2MTAxMjIwMzMyMXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
9273854853905211,CREDIT_CARD_NUMBER,1,ABEF1AFF536393575D808D7DEC008AC3,9273859599655211,9273855758885211,djI6MTIwMjIwNTIzMDgwMzM3MTAzMzI2MTQ2N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5704818436395167,CREDIT_CARD_NUMBER,1,DADDC4DFEE4212D9641FB1E9FC5D008C,5704810378035167,5704818576245167,djI6MTIwMjIwNTIzMDgwMzM5MTAzMzM0MzY2NXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6893747934369484,CREDIT_CARD_NUMBER,1,ECD75B1026891DB8B5F38B9CEC059406,6893748485049484,6893744633929484,djI6MTIwMjIwNTIzMDgwMzQxMTAxMjQzMzA3M3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3556478665181389,CREDIT_CARD_NUMBER,1,AD0F01F78640BE9491614B1688FA072F,3556472541531389,3556475771181389,djI6MTIwMjIwNTIzMDgwMzQyMTAzMzg0NTI4OXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5366708055862963,CREDIT_CARD_NUMBER,1,92D6935FA1FFC72799536888BDC3C6ED,5366704746652963,5366704709242963,djI6MTIwMjIwNTIzMDgwMzQ0MTAxMjY4MTEwMHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2972213313065729,CREDIT_CARD_NUMBER,1,9DEA2CC3D1D445EC13AF6C4E7619E0CC,2972211642295729,2972218988295729,djI6MTIwMjIwNTIzMDgwMzQ1MTAzMzQxMzExNHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6603507766045331,CREDIT_CARD_NUMBER,1,593054E4DF9976517219DAF5759CA7D0,6603502971565331,6603501148245331,djI6MTIwMjIwNTIzMDgwMzQ3MTAxMjgyMDkxNHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2307828459163994,CREDIT_CARD_NUMBER,1,B9F8AA5DBF0F61D6855413F89FC1C196,2307823836043994,2307823790593994,djI6MTIwMjIwNTIzMDgwMzQ4MTAzMzA2NTA3NnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6330235440623015,CREDIT_CARD_NUMBER,1,3D5C19991EA2EE49D675001B0876A392,6330232123563015,6330230274063015,djI6MTIwMjIwNTIzMDgwMzUwMTAxMjY5NzIyMHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
9735203461091686,CREDIT_CARD_NUMBER,1,2184D050A234A7607789FAA93A359F2B,9735203036711686,9735200759541686,djI6MTIwMjIwNTIzMDgwMzUyMTAzMzM3NTEyMXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3714577333177172,CREDIT_CARD_NUMBER,1,048FDAC15D1088F8736D2C3DE24E2D14,3714572136837172,3714579240497172,djI6MTIwMjIwNTIzMDgwMzU0MTAxMjgzNzg2NHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0410204396898973,CREDIT_CARD_NUMBER,1,7AF52D0EBDAC93463D6DCD2B09A85CA5,0410203881278973,0410209432878973,djI6MTIwMjIwNTIzMDgwMzU1MTAzMzA2OTk2MHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7295165002425516,CREDIT_CARD_NUMBER,1,B5722F8BF36A411567CD3D1946047895,7295164791745516,7295162762405516,djI6MTIwMjIwNTIzMDgwMzU3MTAxMjkxOTQwMHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6779348808290478,CREDIT_CARD_NUMBER,1,794C7D08D6A27B80AC1D981E7BB4CBC9,6779343214860478,6779344498070478,djI6MTIwMjIwNTIzMDgwMzU4MTAzMzEwNzQ2OHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3950426432509849,CREDIT_CARD_NUMBER,1,E1BD0EAD26F02E3E867C37A9FF8956F8,3950428759459849,3950426547869849,djI6MTIwMjIwNTIzMDgwNDAwMTAxMjE2ODU5OXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1734781423971050,CREDIT_CARD_NUMBER,1,3EE0B855BDD341E52F09288A83398FC3,1734782880681050,1734782331351050,djI6MTIwMjIwNTIzMDgwNDAxMTAzMzY5MjAzNnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2658336738866267,CREDIT_CARD_NUMBER,1,AF08A4EEE72EC107B56557808443B64D,2658339641956267,2658331987536267,djI6MTIwMjIwNTIzMDgwNDAzMTAxMjI2OTAwM3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
4163532609105172,CREDIT_CARD_NUMBER,1,B3CC9675D6C4DB56585DEA56B488F940,4163530186085172,4163539044305172,djI6MTIwMjIwNTIzMDgwNDA0MTAzMzE0MzY0NHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
9994305688438429,CREDIT_CARD_NUMBER,1,33121CB923E31B16175AFCCDD117AD8A,9994300205728429,9994301683578429,djI6MTIwMjIwNTIzMDgwNDA2MTAxMjQ3NTc3NXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6774753890111699,CREDIT_CARD_NUMBER,1,33278E95A035440DF1DF89B94A4892B2,6774750289171699,6774757023701699,djI6MTIwMjIwNTIzMDgwNDA3MTAzMzA1MDQwNHxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5406210766590578,CREDIT_CARD_NUMBER,1,CB8EE5EFCA1EEEA13F52BEF6D20CAC13,5406216887850578,5406212472610578,djI6MTIwMjIwNTIzMDgwNDA5MTAxMjk1NTIyM3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
5803163238196078,CREDIT_CARD_NUMBER,1,82EE1A4807EFD48490FE35ED0E9750E9,5803168899276078,5803164484746078,djI6MTIwMjIwNTIzMDgwNDEwMTAzMzE0MDc5N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7002709350710373,CREDIT_CARD_NUMBER,1,B6CBFED62EF975CFA0068470FD427E38,7002704302310373,7002700163420373,djI6MTIwMjIwNTIzMDgwNDEyMTAxMjgxMzE0MnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
2272222609839366,CREDIT_CARD_NUMBER,1,1429535F20BF2ADBE160463C76026856,2272225268229366,2272223515449366,djI6MTIwMjIwNTIzMDgwNDE0MTAzMzUxNTcwNnxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7338946020342356,CREDIT_CARD_NUMBER,1,B63087C63E65C2A142DAB1AC18C2EC05,7338946364542356,7338944341652356,djI6MTIwMjIwNTIzMDgwNDE2MTAxMjE5OTUwMXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0038127590638681,CREDIT_CARD_NUMBER,1,FACC30C2E4C924FF50FDFD1DDABEE7E2,0038124258158681,0038129176198681,djI6MTIwMjIwNTIzMDgwNDE3MTAzMzA2NjA4M3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0766784333483847,CREDIT_CARD_NUMBER,1,6EBFD72A50ACCA7352E67308B20C0182,0766787356853847,0766785939243847,djI6MTIwMjIwNTIzMDgwNDE5MTAxMjgwMDQ2NXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
6277509943226566,CREDIT_CARD_NUMBER,1,C7D827454BA0589948AAD3B3FFE73C79,6277500110456566,6277506646206566,djI6MTIwMjIwNTIzMDgwNDIwMTAzMzYzNDc3N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
7751401011102810,CREDIT_CARD_NUMBER,1,24309AE2E3912C12B879262F45DB1E71,7751407981302810,7751404704192810,djI6MTIwMjIwNTIzMDgwNDIyMTAxMjA2NTQ4N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
1521194417669896,CREDIT_CARD_NUMBER,1,7369BA6755573C310F11A0CE4955269F,1521198337249896,1521195593449896,djI6MTIwMjIwNTIzMDgwNDIzMTAzMzIzNTg3N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
3267236004754076,CREDIT_CARD_NUMBER,1,2CFE21F6F9A9445254D8B9E4D8EFB843,3267232324944076,3267238103824076,djI6MTIwMjIwNTIzMDgwNDI1MTAxMjQyOTY3M3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
4605520830167694,CREDIT_CARD_NUMBER,1,4FF2643AE706F6A11627D01FDD4D784F,4605528166977694,4605522752787694,djI6MTIwMjIwNTIzMDgwNDI2MTAzMzA0NDA0MXxiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
0734379264980042,CREDIT_CARD_NUMBER,1,8DD12DD5A933ED864D46AA51F90092C1,0734375907580042,0734377468910042,djI6MTIwMjIwNTIzMDgwNDI4MTAxMjk0MjY2N3xiYzVkMDU3YjUwMzkyMDA3N2JkZjBiZmE3ODVhYWU2Znx8fA==
